Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,counter_speech
6104,3,0,3,0,1,equallydestruct bitch firstly resting titties secondly U PAYING ATTENTION YOUD SEEN SAID ROLLED,0.0,equallydestruct bitch firstly resting titties secondly U PAYING ATTENTION YOUD SEEN SAID ROLLED
11336,3,0,3,0,1,grown time turned 16 wit grandma nigguh,0.0,grown time turned 16 wit grandma nigguh
17964,3,0,3,0,1,RT TattedBrunetteX get fuck bitches niggas dont love hoes get dough,0.0,RT TattedBrunetteX get fuck bitches niggas dont love hoes get dough
14557,3,0,2,1,1,RT Arie0723 Dont bitch someone bitch,0.0,RT Arie0723 Dont bitch someone bitch
13463,3,1,2,0,1,roommate eating obnoxiously wanna fucking slit throat,0.0,roommate eating obnoxiously wanna fucking slit throat
13666,3,0,3,0,1,Niggas straight hoes bruh Ima stop fuckin em,0.0,Niggas straight hoes bruh Ima stop fuckin em
8469,3,0,3,0,1,Busted lip playing ball cant enjoy pussy delicious MANGO,0.0,Busted lip playing ball cant enjoy pussy delicious MANGO
3122,3,0,2,1,1,Djlouis12 club ho,0.0,Djlouis12 club ho
9473,3,0,2,1,1,Fucc u primo aint nobody ask u 2 fav dink lies,0.0,Fucc u primo aint nobody ask u 2 fav dink lies
25197,3,2,1,0,0,one names offensive kike wop kraut wetback jigaboo towelhead gook redskin,0.0,one names offensive kike wop kraut wetback jigaboo towelhead gook redskin
17136,3,0,3,0,1,RT OLDBROOKLYNJIM Cleveland browns fans going bitch blow win week Believeland GoBrowns,0.0,RT OLDBROOKLYNJIM Cleveland browns fans going bitch blow win week Believeland GoBrowns
16488,3,0,0,3,2,RT LOHANTHONY im hungry someone would send flying parachute brownies attached like hunger games tha8230,0.0,RT LOHANTHONY im hungry someone would send flying parachute brownies attached like hunger games tha8230
20583,3,0,3,0,1,RT theironsheik Wake dumb son bitch,0.0,RT theironsheik Wake dumb son bitch
5743,3,2,1,0,0,badshah200 Ur pal STLAbuBadu threat2 apostate kufargtI cld cut ur neck wsword islam ampwatch u squeal like bitch like Daniel Pearl,0.0,badshah200 Ur pal STLAbuBadu threat2 apostate kufargtI cld cut ur neck wsword islam ampwatch u squeal like bitch like Daniel Pearl
22725,3,0,0,3,2,Trailor trash tina time 128556,0.0,Trailor trash tina time 128556
3715,3,0,3,0,1,JawShoeeAhhh FabianMleal shut bitch,0.0,JawShoeeAhhh FabianMleal shut bitch
24506,3,0,3,0,1,think girlfriend get locked shed first one raped pussy,0.0,think girlfriend get locked shed first one raped pussy
22055,3,0,3,0,1,exception baby momma stuck ghetto bitch stomp ass like African ritual,0.0,exception baby momma stuck ghetto bitch stomp ass like African ritual
10948,3,0,3,0,1,like cays mf ass favorited tweet didnt text bacc 128514 hate hoe,0.0,like cays mf ass favorited tweet didnt text bacc 128514 hate hoe
14447,3,0,3,0,1,RT AdamSandy52 Bro forreal beef someone handle damn self dont lil bitch bring people a8230,0.0,RT AdamSandy52 Bro forreal beef someone handle damn self dont lil bitch bring people a8230
2774,3,1,2,0,1,Bullskickass Ive decided BullsNation retarded love,0.0,Bullskickass Ive decided BullsNation retarded love
10344,3,0,2,1,1,thugging theses hoes since preschool 128514,0.0,thugging theses hoes since preschool 128514
20802,3,0,3,0,1,RT xDSmooth MixxedBreedXO 1BookieG niggah tripping everybody,0.0,RT xDSmooth MixxedBreedXO 1BookieG niggah tripping everybody
16312,3,0,3,0,1,RT KalayLaay side bitch made 128514128514128514,0.0,RT KalayLaay side bitch made 128514128514128514
20847,3,0,3,0,1,RT yepitstrey Like 128663128659 Fuck come 5o 128663128659 cool son 128663128659 Man fuck 128659128663 bitch ass 8230,0.0,RT yepitstrey Like 128663128659 Fuck come 5o 128663128659 cool son 128663128659 Man fuck 128659128663 bitch ass 8230
2410,3,0,3,0,1,Abel312 Cuauhtli02 bruh Im 2 blankets like bitch right,0.0,Abel312 Cuauhtli02 bruh Im 2 blankets like bitch right
20673,3,0,2,1,1,RT treyjohnican Possum hoe,0.0,RT treyjohnican Possum hoe
22312,3,0,3,0,1,ratchet hoes something else school smells like fucking zoo,0.0,ratchet hoes something else school smells like fucking zoo
11099,3,0,3,0,1,plan eating entire motherfucking pizza ordered like mufucka bitch,0.0,plan eating entire motherfucking pizza ordered like mufucka bitch
9010,3,0,0,3,2,really believe people evolved apes 8212 really Im quiet convinced evolution man,0.0,really believe people evolved apes 8212 really Im quiet convinced evolution man
19864,3,0,3,0,1,RT khloekardashian Basic bitches wanted,0.0,RT khloekardashian Basic bitches wanted
14307,3,0,0,3,2,RampB trash compared early 2000s,0.0,RampB trash compared early 2000s
16331,3,0,3,0,1,RT KattPacWilliams Niggas wearing TOMS amp UGGS amp bitches wearing JAYS amp TIMBS Lol aint Usher meant said Trading Pla8230,0.0,RT KattPacWilliams Niggas wearing TOMS amp UGGS amp bitches wearing JAYS amp TIMBS Lol aint Usher meant said Trading Pla8230
23844,3,2,1,0,0,know fuck bitch little hoe gtlt,0.0,know fuck bitch little hoe gtlt
14413,3,0,3,0,1,RT AIanHangover could never date someone isnt goofy Nobodys tryna date bland boring ass bitch,0.0,RT AIanHangover could never date someone isnt goofy Nobodys tryna date bland boring ass bitch
19841,3,0,0,3,2,RT kathyislovely che wigga RT wigga32 puts loves make worth whileamp love back8230,0.0,RT kathyislovely che wigga RT wigga32 puts loves make worth whileamp love back8230
9417,3,0,0,3,2,wondering DHS buying ammo know Charlie Manson er BarackObama race war starts POTUS,0.0,wondering DHS buying ammo know Charlie Manson er BarackObama race war starts POTUS
4097,3,0,0,3,2,MAGNEDETH seriously reason use Mega whatsoever Pure favoritism Also sweet fuzzy wings,0.0,MAGNEDETH seriously reason use Mega whatsoever Pure favoritism Also sweet fuzzy wings
12488,3,1,2,0,1,Justin Bieber fakes permanent bitch face bugs shit,0.0,Justin Bieber fakes permanent bitch face bugs shit
13939,3,0,3,0,1,Omg bruh said bitch look like female JB smoove lmao,0.0,Omg bruh said bitch look like female JB smoove lmao
19306,3,0,3,0,1,RT dilemma617 iPad raised kid giant pussy Good job,0.0,RT dilemma617 iPad raised kid giant pussy Good job
5869,6,0,6,0,1,ccass357 Liveitupjersey real Serious CT Bunch whiney cunts,0.0,ccass357 Liveitupjersey real Serious CT Bunch whiney cunts
320,3,2,1,0,0,bigbootybishopp whitethunduh lassen cc coach wants feel youll get nig doubt,0.0,bigbootybishopp whitethunduh lassen cc coach wants feel youll get nig doubt
2049,3,0,3,0,1,ltltltltltltwhen bitches much twitter,0.0,ltltltltltltwhen bitches much twitter
5218,3,0,0,3,2,TylerCarboner hey Ill leave Abbey Oh get job slope might move back Cause id lose lots money buying tickets,0.0,TylerCarboner hey Ill leave Abbey Oh get job slope might move back Cause id lose lots money buying tickets
17636,3,0,3,0,1,RT SexTaIk good girl say hoes,0.0,RT SexTaIk good girl say hoes
210,3,0,3,0,1,PRETTyBOSsBRAt dont love hoes 128080128581,0.0,PRETTyBOSsBRAt dont love hoes 128080128581
2640,3,0,3,0,1,BetoDavidThomas JesseCanon lmfaooo oh well fuck bitch,0.0,BetoDavidThomas JesseCanon lmfaooo oh well fuck bitch
9085,6,0,6,0,1,Double tap imma honest hoe honest hoe 128514128514,0.0,Double tap imma honest hoe honest hoe 128514128514
956,3,0,0,3,2,127867127867127867127804128153127913 plus Sheryl crow,0.0,127867127867127867127804128153127913 plus Sheryl crow
10860,3,0,3,0,1,getting started oh ya got bitch,0.0,getting started oh ya got bitch
12944,3,0,2,1,1,Lololol joey lattimes phone called retarded,0.0,Lololol joey lattimes phone called retarded
24305,3,1,2,0,1,everyone thinks hoe idk youre trying talk 128514128514,0.0,everyone thinks hoe idk youre trying talk 128514128514
17250,3,0,3,0,1,RT PapaErwin beat deserves Hennessey bad bitch amp bag weed Holy Trinity,0.0,RT PapaErwin beat deserves Hennessey bad bitch amp bag weed Holy Trinity
11773,3,0,3,0,1,Idk bitches think players lol bitches zero game,0.0,Idk bitches think players lol bitches zero game
1542,3,0,3,0,1,8220SamJames3 khalilreed aknadnrye dont get bro bae textin another nigger,0.0,8220SamJames3 khalilreed aknadnrye dont get bro bae textin another nigger
18734,3,0,3,0,1,RT NikkiiiBeeee Getting called ugly bitch use idolize 128064 Ohhhh well okay 128514,0.0,RT NikkiiiBeeee Getting called ugly bitch use idolize 128064 Ohhhh well okay 128514
15878,3,0,3,0,1,RT HolyJacob InBaltimore attractive everyby believe niggasbitches regardless really,0.0,RT HolyJacob InBaltimore attractive everyby believe niggasbitches regardless really
10599,3,2,1,0,0,fucking hate niggers bruh,0.0,fucking hate niggers bruh
15916,9,0,0,9,2,RT IAMMISSRAMIREZ Charlie Sheen man lol,0.0,RT IAMMISSRAMIREZ Charlie Sheen man lol
20871,3,1,2,0,1,RT yungturd miley cyrus macklemore amp adam levine got together n like lets gets retarded fucking hair cuts ever,0.0,RT yungturd miley cyrus macklemore amp adam levine got together n like lets gets retarded fucking hair cuts ever
7498,3,1,2,0,1,whoCHRISJONES WhyYouSoShort tf chrisis jones nigga botta get ass beat clearly bitch nigga u see real niggas conversatin,0.0,whoCHRISJONES WhyYouSoShort tf chrisis jones nigga botta get ass beat clearly bitch nigga u see real niggas conversatin
20187,3,0,2,1,1,RT nicki3pretty Sooo many classless hoes8230not enough ladies,0.0,RT nicki3pretty Sooo many classless hoes8230not enough ladies
3603,3,0,2,1,1,IndicaMangoes still fucking trash cant eat save life,0.0,IndicaMangoes still fucking trash cant eat save life
15886,3,0,0,3,2,RT HoodJesusYo Last name Sinner First name Imma Like ur pancakes tha mornin got u covered like Aunt Jemima,0.0,RT HoodJesusYo Last name Sinner First name Imma Like ur pancakes tha mornin got u covered like Aunt Jemima
4844,3,0,3,0,1,SimonCowell little bitch,0.0,SimonCowell little bitch
9310,3,2,1,0,0,Fat ass hoe holding machine,0.0,Fat ass hoe holding machine
5906,3,0,3,0,1,claireming get orange hoe,0.0,claireming get orange hoe
18727,3,1,2,0,1,RT MissBre Lord RT BadSkinWavyHair RT MissBre SugarCode RT KiiDThatGuy hoe hoe Im finna sugar code,0.0,RT MissBre Lord RT BadSkinWavyHair RT MissBre SugarCode RT KiiDThatGuy hoe hoe Im finna sugar code
7424,3,0,3,0,1,twaynesback swear cant shit right Im get something tonight u nig,0.0,twaynesback swear cant shit right Im get something tonight u nig
7087,3,0,3,0,1,ratedtfxrtaylor text queer bait,0.0,ratedtfxrtaylor text queer bait
18521,3,0,2,1,1,RT XtraXtraLex disgusted betrayed hurt amp pussy drier niggas skin winter time,0.0,RT XtraXtraLex disgusted betrayed hurt amp pussy drier niggas skin winter time
13571,3,0,0,3,2,Never turned back birds,0.0,Never turned back birds
7803,3,0,3,0,1,kno make hoes cone joints,0.0,kno make hoes cone joints
2216,3,0,3,0,1,lol nah hoes dealt yall 128128,0.0,lol nah hoes dealt yall 128128
23084,3,0,3,0,1,twitta niccas,0.0,twitta niccas
14207,3,0,3,0,1,Plot twist fucked bitch,0.0,Plot twist fucked bitch
21952,3,0,3,0,1,English killed leprechauns Thank God Annoying little bastards,0.0,English killed leprechauns Thank God Annoying little bastards
12410,3,0,2,1,1,Julius Peppers still seems retarded,0.0,Julius Peppers still seems retarded
22137,3,0,3,0,1,wouldve died didnt breathe bitch,0.0,wouldve died didnt breathe bitch
5708,3,3,0,0,0,assholeking pats owner kike,0.0,assholeking pats owner kike
18187,3,0,3,0,1,RT TipItIn IfSheCantSuckTheDickRight slap forehead bitch needs spankin discipline ass 1285149995,0.0,RT TipItIn IfSheCantSuckTheDickRight slap forehead bitch needs spankin discipline ass 1285149995
7656,3,1,2,0,1,lot cool bitches nigga went school major hoes man dont know,0.0,lot cool bitches nigga went school major hoes man dont know
22012,3,0,0,3,2,ending Yankee game planned cant even take,0.0,ending Yankee game planned cant even take
3351,3,0,3,0,1,GirlThatsVonte lol nahh bitch dont put yo life ole cant drink water 8 ass nigga PissinInDaBedAssBoy,0.0,GirlThatsVonte lol nahh bitch dont put yo life ole cant drink water 8 ass nigga PissinInDaBedAssBoy
18831,3,0,3,0,1,RT aleahmonique 128079WhitDAWGem Real bitches really hungry wont arguing bitches twitter straight flexin,0.0,RT aleahmonique 128079WhitDAWGem Real bitches really hungry wont arguing bitches twitter straight flexin
7403,3,1,2,0,1,treyspears3 dude fucking gay made twitter mock fucking lowlife,0.0,treyspears3 dude fucking gay made twitter mock fucking lowlife
23162,3,0,0,3,2,else fails blast bare nips,0.0,else fails blast bare nips
4715,3,0,3,0,1,RoyallyKate says one fills empty hole inside worshiping royal 4 u kno may raging snotty bitch,0.0,RoyallyKate says one fills empty hole inside worshiping royal 4 u kno may raging snotty bitch
1860,3,0,3,0,1,8220kirstenkraft isnt one song Blacc Hollywood dislike8221 Except song nicki minaj triffling bitch sucks,0.0,8220kirstenkraft isnt one song Blacc Hollywood dislike8221 Except song nicki minaj triffling bitch sucks
15403,3,0,1,2,2,RT DreCordero Always interesting see people trash La Liga react products La Liga Premier League clubs,0.0,RT DreCordero Always interesting see people trash La Liga react products La Liga Premier League clubs
1855,3,0,3,0,1,8220kiaramariexo 82201kRock boot u hoe niggas8221 girls take BC hoes 128056974965039,0.0,8220kiaramariexo 82201kRock boot u hoe niggas8221 girls take BC hoes 128056974965039
16976,3,3,0,0,0,RT NYTMinusContext kill whitey,0.0,RT NYTMinusContext kill whitey
1504,3,0,3,0,1,8220Queendev whatevaittakes couldnt find anything hold hair let alone put pony in8221no bitch said post busted pic128557,0.0,8220Queendev whatevaittakes couldnt find anything hold hair let alone put pony in8221no bitch said post busted pic128557
20144,3,0,3,0,1,RT moneychaserr vintagemonroe 8220PussyBeezus Kim always nasty Pussy hungry bitch 1285148221look never hungry,0.0,RT moneychaserr vintagemonroe 8220PussyBeezus Kim always nasty Pussy hungry bitch 1285148221look never hungry
4384,3,1,2,0,1,Negroizzle AnastasiaPacana IHeinz2012 R3lentlssTr0ll MOverture trusted queer cakes wheres passion made dammit,0.0,Negroizzle AnastasiaPacana IHeinz2012 R3lentlssTr0ll MOverture trusted queer cakes wheres passion made dammit
18253,3,0,3,0,1,RT TripleCz3G Finna make power move wit bitch taxes gone straight long wat told ha,0.0,RT TripleCz3G Finna make power move wit bitch taxes gone straight long wat told ha
23358,3,0,3,0,1,dont text mom dumb bitch,0.0,dont text mom dumb bitch
18245,3,0,3,0,1,RT TreySongzSon Im yo hood Ill prolly fuck yo hoe,0.0,RT TreySongzSon Im yo hood Ill prolly fuck yo hoe
11899,3,1,2,0,1,yall niggas gon gay yall gotta top Dressing bitch shit women wouldnt even dare wear Smh,0.0,yall niggas gon gay yall gotta top Dressing bitch shit women wouldnt even dare wear Smh
15521,3,0,0,3,2,RT FallonTonight Jimmy BillyJoels twoman doowop performance went live YouTube FallonTonight htt8230,0.0,RT FallonTonight Jimmy BillyJoels twoman doowop performance went live YouTube FallonTonight htt8230
4165,3,0,3,0,1,MartyMard keep ya draws hoe,0.0,MartyMard keep ya draws hoe
22217,3,0,3,0,1,customers fucking crazy bitch said God smite dumbass locked account,0.0,customers fucking crazy bitch said God smite dumbass locked account
9638,3,0,0,3,2,Gas always cheaper ghetto,0.0,Gas always cheaper ghetto
18637,3,1,2,0,1,RT ZitlalyL dont know maybe bitches like man tutu 128514128514128054,0.0,RT ZitlalyL dont know maybe bitches like man tutu 128514128514128054
9863,9,2,4,3,1,HOT ISIS SOCIAL MEDIA PHOTO Laughing Jihadis Get Baby Kick Severed Head 8211 warning graphic tcot pjnet,0.0,HOT ISIS SOCIAL MEDIA PHOTO Laughing Jihadis Get Baby Kick Severed Head 8211 warning graphic tcot pjnet
4660,3,2,1,0,0,RevolutionUK Jesus would love muzzie torturers fucking animal savages,0.0,RevolutionUK Jesus would love muzzie torturers fucking animal savages
24760,3,0,3,0,1,never lie never cry never die gone die love friends love hoes yellow sluts call gold,0.0,never lie never cry never die gone die love friends love hoes yellow sluts call gold
4309,3,0,2,1,1,MrNwachukwu naw boys trash started coasting,0.0,MrNwachukwu naw boys trash started coasting
12528,3,0,0,3,2,Keep away frm Charlie Day RT JhonenV life Id like someones favorite part body disgusting knees,0.0,Keep away frm Charlie Day RT JhonenV life Id like someones favorite part body disgusting knees
9060,3,0,3,0,1,Dont nigga want artificial bitch Let repeat one,0.0,Dont nigga want artificial bitch Let repeat one
19312,3,0,3,0,1,RT dixiealley TonyJRodriguez WolfVanHalen FOB fan know Fuck fatty poor argument anything 5th8230,0.0,RT dixiealley TonyJRodriguez WolfVanHalen FOB fan know Fuck fatty poor argument anything 5th8230
16448,3,0,1,2,2,RT Krislisisms Today something dope Tomorrow thing trash Next month irrelevant Next year classic,0.0,RT Krislisisms Today something dope Tomorrow thing trash Next month irrelevant Next year classic
4270,3,0,3,0,1,MobileSuitKwamz thugging bitches hard days,0.0,MobileSuitKwamz thugging bitches hard days
20772,3,0,3,0,1,RT wishfulll Big booty bitches StagBeChillin Ass RT iDocLyfe Tits,0.0,RT wishfulll Big booty bitches StagBeChillin Ass RT iDocLyfe Tits
19940,3,0,3,0,1,RT lesxo cant turn hoe husband either,0.0,RT lesxo cant turn hoe husband either
11465,3,0,3,0,1,Ill live life way want bitch,0.0,Ill live life way want bitch
10520,3,0,3,0,1,dont understand bitch,0.0,dont understand bitch
16409,3,0,3,0,1,RT KingHorseDick Long distance sex definitely u thinking u like bitch lil much,0.0,RT KingHorseDick Long distance sex definitely u thinking u like bitch lil much
20186,3,0,3,0,1,RT nicksodano Dis bitch jus blew high,0.0,RT nicksodano Dis bitch jus blew high
2653,3,0,0,3,2,BigJim777 happy birthday dirty little bird 128520 tear 127867127881127880,0.0,BigJim777 happy birthday dirty little bird 128520 tear 127867127881127880
13951,3,2,1,0,0,UPenn campus black chicks trash theyre gonna paid,0.0,UPenn campus black chicks trash theyre gonna paid
10644,3,0,3,0,1,got hoes got hoes got hoes got hoes,0.0,got hoes got hoes got hoes got hoes
16193,3,0,3,0,1,RT JoeBudden looking like I8217m fucking bitches8230 don8217t tho,0.0,RT JoeBudden looking like I8217m fucking bitches8230 don8217t tho
21400,3,0,2,1,1,ghetto,0.0,ghetto
13905,6,0,6,0,1,Ok night night bitches,0.0,Ok night night bitches
15825,6,0,6,0,1,RT Heissarcastic nicer easier youre hurt bitch,0.0,RT Heissarcastic nicer easier youre hurt bitch
23863,3,0,3,0,1,mad cuz fucking ya enemy wins Cuz letting shit fuck cant control hoes stress,0.0,mad cuz fucking ya enemy wins Cuz letting shit fuck cant control hoes stress
3522,3,0,3,0,1,Huntermoore juicy pussy,0.0,Huntermoore juicy pussy
18193,3,0,3,0,1,RT TlMOTHYY hoe bust ha knee caps128128128128,0.0,RT TlMOTHYY hoe bust ha knee caps128128128128
11900,3,2,1,0,0,yer gonna continue contrarian bitch go die Ive time trifling,0.0,yer gonna continue contrarian bitch go die Ive time trifling
11315,3,0,0,3,2,want monkey bread 128553128588,0.0,want monkey bread 128553128588
24363,3,0,3,0,1,got ah tight schedule fuck ur bitch met,0.0,got ah tight schedule fuck ur bitch met
4164,3,0,3,0,1,MarshallSOTS tryna say Im pussy course Im tryna slam aint pussy duuuuuuu,0.0,MarshallSOTS tryna say Im pussy course Im tryna slam aint pussy duuuuuuu
21003,3,0,0,3,2,Ruby ugly bunga bunga,0.0,Ruby ugly bunga bunga
25068,3,0,3,0,1,think change 9733Doctors Advocate9733 cunt goes mental hmm,0.0,think change 9733Doctors Advocate9733 cunt goes mental hmm
8640,3,0,1,2,2,Chance trash,0.0,Chance trash
14862,3,0,0,3,2,RT BruceVH Getting painful experience like crossing monkey bars let go point order move forward8230,0.0,RT BruceVH Getting painful experience like crossing monkey bars let go point order move forward8230
8741,6,1,4,1,1,Come lil bitch want sloppy toppy,0.0,Come lil bitch want sloppy toppy
6873,3,2,1,0,0,mikecheck123 favorite drink white trash everywhere,0.0,mikecheck123 favorite drink white trash everywhere
1677,3,0,3,0,1,8220ImtrILLasFuk Snap Chat Names please 1285271281711281668221only bitch Snapchatt,0.0,8220ImtrILLasFuk Snap Chat Names please 1285271281711281668221only bitch Snapchatt
15626,3,0,3,0,1,RT FuckTraVonn TropicalKyle saw xxx thought hoe,0.0,RT FuckTraVonn TropicalKyle saw xxx thought hoe
24796,3,0,3,0,1,none 3 bitches look like dey ca boil egg working buds broiler,0.0,none 3 bitches look like dey ca boil egg working buds broiler
11862,3,0,2,1,1,hates kissed mouth hoeTell different,0.0,hates kissed mouth hoeTell different
6777,3,0,3,0,1,loganwills bishhh 128075 slap hoe,0.0,loganwills bishhh 128075 slap hoe
1452,3,0,0,3,2,8220MomMeMustHaves MMMH Daily Stories via KristinCruz8221 ExMoShow yellow amp romyraves luv bling,0.0,8220MomMeMustHaves MMMH Daily Stories via KristinCruz8221 ExMoShow yellow amp romyraves luv bling
19755,3,2,1,0,0,RT jasmineegamboa hoes hoes,0.0,RT jasmineegamboa hoes hoes
2246,3,0,2,1,1,1 time lonely hoes watching Scandal runs,0.0,1 time lonely hoes watching Scandal runs
4292,7,0,7,0,1,MotherOfBraylon already know go fed ah bitch ready walk door 128514128514999665039,0.0,MotherOfBraylon already know go fed ah bitch ready walk door 128514128514999665039
8628,3,0,3,0,1,Cause know Yall hoes play entirely much,0.0,Cause know Yall hoes play entirely much
22743,3,0,3,0,1,Trust none bitch dont wife bitch Bitch wont,0.0,Trust none bitch dont wife bitch Bitch wont
13110,3,0,0,3,2,McCann although greatest seasons would step Russel Martin McCann Carlos Ruiz MLB Yankees,0.0,McCann although greatest seasons would step Russel Martin McCann Carlos Ruiz MLB Yankees
9631,3,0,3,0,1,Gaga bitch probably gives lapdances,0.0,Gaga bitch probably gives lapdances
17840,6,0,6,0,1,RT SteveStfler White girls black boyfriend doesnt call shawty bitch aint special,0.0,RT SteveStfler White girls black boyfriend doesnt call shawty bitch aint special
693,3,3,0,0,0,California full white trash,0.0,California full white trash
6219,3,0,3,0,1,gregorykohler yo girl whats yr potential wanna retard,0.0,gregorykohler yo girl whats yr potential wanna retard
22448,3,0,3,0,1,bitch said Lorde rock,0.0,bitch said Lorde rock
7697,3,0,3,0,1,Abby doesnt understand beautiful bitch straight trippin know guys droolin boutchu Dont play Lmao,0.0,Abby doesnt understand beautiful bitch straight trippin know guys droolin boutchu Dont play Lmao
19729,3,0,1,2,2,RT iv9801 Charlie Sheen engaged porn star Mens Health Tips Sex Toy Adult Toys KISS8230,0.0,RT iv9801 Charlie Sheen engaged porn star Mens Health Tips Sex Toy Adult Toys KISS8230
8283,3,0,3,0,1,Bitches aint shit hoes tricks,0.0,Bitches aint shit hoes tricks
16416,3,0,3,0,1,RT KingRyin RIP Robin Williams Im gonna fuck baddest bitch tonight bruh,0.0,RT KingRyin RIP Robin Williams Im gonna fuck baddest bitch tonight bruh
6252,3,0,1,2,2,heavensenttynae kno love stuffed clams bai,0.0,heavensenttynae kno love stuffed clams bai
8603,3,0,3,0,1,Cant worry bout bitch aint worried bout,0.0,Cant worry bout bitch aint worried bout
9668,3,0,3,0,1,Get yo bitch jumped 6 nigguhs,0.0,Get yo bitch jumped 6 nigguhs
14644,6,0,6,0,1,RT BananaSunshinee People love try confront Yes bitch said what128524,0.0,RT BananaSunshinee People love try confront Yes bitch said what128524
8787,3,0,3,0,1,Cruisin round street 64 jockin bitches slappin hoes,0.0,Cruisin round street 64 jockin bitches slappin hoes
2435,3,1,2,0,1,AlanMilner MorningJoe AlQueda doesnt use cell phones internet Wow teabaggers stupid,0.0,AlanMilner MorningJoe AlQueda doesnt use cell phones internet Wow teabaggers stupid
8688,6,0,6,0,1,Cheese bitch chupacabra looking fuxk,0.0,Cheese bitch chupacabra looking fuxk
15157,6,0,6,0,1,RT Crownthatbitch pussy bomb call dynamite,0.0,RT Crownthatbitch pussy bomb call dynamite
24957,3,0,3,0,1,prude bitch unfollwed show ur ugly face,0.0,prude bitch unfollwed show ur ugly face
10249,3,0,3,0,1,aint afraid cut bitch open package somethin Gangsta,0.0,aint afraid cut bitch open package somethin Gangsta
19775,3,0,0,3,2,RT jennakimjones Dear Oreo Whats hear Watermelon flavor KEEP FAKE FRUIT FLAVOR CRISCO SANDWICHES Love8230,0.0,RT jennakimjones Dear Oreo Whats hear Watermelon flavor KEEP FAKE FRUIT FLAVOR CRISCO SANDWICHES Love8230
16585,3,0,3,0,1,RT LilReese300 trippygalll StoneCold bum ass bitch u look like hype Thot ass u hot ready dirty ho 128514,0.0,RT LilReese300 trippygalll StoneCold bum ass bitch u look like hype Thot ass u hot ready dirty ho 128514
9305,3,0,3,0,1,False start bitches,0.0,False start bitches
8129,6,0,5,1,1,Bad bitch kno ass fat,0.0,Bad bitch kno ass fat
9896,3,0,2,1,1,Hahahhahaa RT PrinceBama boyfriend trash stop tryna convince otherwise tweets,0.0,Hahahhahaa RT PrinceBama boyfriend trash stop tryna convince otherwise tweets
10089,3,0,3,0,1,Higher den bitch,0.0,Higher den bitch
20320,3,0,2,1,1,RT quirkisms Jeter ARod class trash,0.0,RT quirkisms Jeter ARod class trash
8264,3,1,2,0,1,Bitch aint u lawyer u thank ery body STFU kill dat bitch,0.0,Bitch aint u lawyer u thank ery body STFU kill dat bitch
15647,3,0,3,0,1,RT FunnyPicsDepot u start realizing bae hoe,0.0,RT FunnyPicsDepot u start realizing bae hoe
13916,3,0,1,2,2,Okay maybe every LosAngeles evil would 80 people Ive encountered trash another 10 barely human,0.0,Okay maybe every LosAngeles evil would 80 people Ive encountered trash another 10 barely human
19335,3,0,3,0,1,RT dreamthievin get pick actress portrays Unsolved Mysteries police find remains bitch ca8230,0.0,RT dreamthievin get pick actress portrays Unsolved Mysteries police find remains bitch ca8230
6055,3,0,3,0,1,dropdeadfred11 money get good weed always best pussy Sorry friend guess,0.0,dropdeadfred11 money get good weed always best pussy Sorry friend guess
20042,3,0,3,0,1,RT mabelsay Myspace Died couple years ago Facebook hospital Twitter strip club throwing ones big booty hoe8230,0.0,RT mabelsay Myspace Died couple years ago Facebook hospital Twitter strip club throwing ones big booty hoe8230
5195,3,0,3,0,1,Tristine214 swear des hoes making challenges,0.0,Tristine214 swear des hoes making challenges
7679,3,1,2,0,1,real nigga aint complete without real bitch,0.0,real nigga aint complete without real bitch
19535,3,0,2,1,1,RT hollygolawly Cant wait eat metropole 21cCincinnati see 21cLouisville friends Bring damn yellow penguinsro,0.0,RT hollygolawly Cant wait eat metropole 21cCincinnati see 21cLouisville friends Bring damn yellow penguinsro
14104,3,0,3,0,1,Passing mad hoes give want,0.0,Passing mad hoes give want
1604,3,1,2,0,1,8220Tinypinkisboss cant stand playin ass nigga99958221bitch,0.0,8220Tinypinkisboss cant stand playin ass nigga99958221bitch
13195,3,1,2,0,1,Mom youve real bitch lately,0.0,Mom youve real bitch lately
16879,3,0,3,0,1,RT MoneyHG gota hand fulla brothers Trek gang bitch hustle,0.0,RT MoneyHG gota hand fulla brothers Trek gang bitch hustle
14876,3,2,1,0,0,RT Buckm00se dont get drafted squad gonna problems drop faggot jesus,0.0,RT Buckm00se dont get drafted squad gonna problems drop faggot jesus
10709,3,1,2,0,1,hate extra ass bitch extra ass nigga youre much stop unnecessary,0.0,hate extra ass bitch extra ass nigga youre much stop unnecessary
2908,3,0,0,3,2,ChickenColeman McCoy wasnt trash thats TD,0.0,ChickenColeman McCoy wasnt trash thats TD
1412,3,0,3,0,1,8220LesterrNem Bad bitches thing like 1280741280641280748221128073128073128073,0.0,8220LesterrNem Bad bitches thing like 1280741280641280748221128073128073128073
931,6,0,1,5,2,stateoftheunion would last 15mins let President talk standing clapping birds,0.0,stateoftheunion would last 15mins let President talk standing clapping birds
15536,3,0,0,3,2,RT FeinsandNYDN Yankees acquire Chase Headley Padres Yangervis Solarte Rafael DePaula,0.0,RT FeinsandNYDN Yankees acquire Chase Headley Padres Yangervis Solarte Rafael DePaula
